0.0	90591652850.1811	117033643375.1459	-7574801.894557953	-25881.89127103539	21075.141624481366	956.6212277922632
1944.194419441944	90541325778.95226	117074607190.20297	-5714944.272562504	-25889.752415041316	21064.486259454327	956.6211805787729
3888.388838883888	90490983429.28488	117115550286.92531	-3855086.834142208	-25897.608257243926	21053.828597306012	956.6210389515826
5832.5832583258325	90440625811.48727	117156472660.84976	-1995229.762834549	-25905.45879709988	21043.168641023967	956.6208029306331
7776.777677767776	90390252935.8687	117197374307.51901	-135373.24214220047	-25913.304034067576	21032.506393595857	956.6204725358921
9720.97209720972	90339864812.73955	117238255222.4815	1724482.544474125	-25921.14396760717	21021.841858009484	956.6200477873538
11665.166516651665	90289461452.41127	117279115401.29153	3584337.4135918617	-25928.97859718058	21011.175037252775	956.6195287050386
13609.360936093608	90239042865.19629	117319954839.50919	5444191.181828022	-25936.80792225147	21000.50593431377	956.6189153089937
15553.555355535553	90188609061.40814	117360773532.70038	7304043.665836334	-25944.631942285287	20989.83455218066	956.6182076192924
17497.749774977496	90138160051.36131	117401571476.43678	9163894.682312012	-25952.45065674919	20979.160893841727	956.6174056560351
19441.94419441944	90087695845.37143	117442348666.29593	11023744.047988892	-25960.264065112147	20968.484962285413	956.616509439348
21386.138613861385	90037216453.75508	117483105097.86118	12883591.579639435	-25968.072166844846	20957.806760500247	956.6155189893836
23330.33303330333	89986721886.82991	117523840766.72163	14743437.094074726	-25975.874961419737	20947.126291474888	956.6144343263215
25274.527452745275	89936212154.91458	117564555668.47224	16603280.408145905	-25983.67244831104	20936.443558198138	956.6132554703669
27218.721872187216	89885687268.32875	117605249798.7138	18463121.338744164	-25991.464626994726	20925.75856365888	956.611982441751
29162.91629162916	89835147237.39313	117645923153.05286	20322959.70279789	-25999.25149694851	20915.07131084612	956.6106152607323
31107.110711071105	89784592072.42941	117686575727.10178	22182795.317278862	-26007.033057651908	20904.381802749016	956.6091539475947
33051.30513051305	89734021783.76035	117727207516.47882	24042627.999192238	-26014.809308586136	20893.690042356786	956.6075985226485
34995.49954995499	89683436381.70964	117767818516.8079	25902457.565586567	-26022.58024923419	20882.996032658793	956.6059490062305
36939.69396939694	89632835876.602	117808408723.7189	27762283.83355236	-26030.345879080858	20872.299776644504	956.6042054187026
38883.88838883888	89582220278.7632	117848978132.84743	29622106.62021637	-26038.106197612637	20861.601277303504	956.6023677804544
40828.08280828083	89531589598.51994	117889526739.83492	31481925.742741108	-26045.861204317796	20850.90053762546	956.6004361119
42772.27722772277	89480943846.19995	117930054540.32866	33341741.018339157	-26053.61089868638	20840.197560600176	956.5984104334806
44716.47164716471	89430283032.13196	117970561529.98167	35201552.26425505	-26061.355280210177	20829.49234921755	956.5962907656626
46660.66606660666	89379607166.6456	118011047704.4529	37061359.29777241	-26069.09434838274	20818.784906467576	956.594077128939
48604.8604860486	89328916260.07161	118051513059.407	38921161.9362216	-26076.828102699365	20808.07523534037	956.591769543829
50549.05490549055	89278210322.74162	118091957590.51447	40780959.99696398	-26084.556542657137	20797.363338826137	956.5893680308764
52493.24932493249	89227489364.98827	118132381293.45163	42640753.29740858	-26092.27966775487	20786.649219915183	956.5868726106521
54437.44374437443	89176753397.14517	118172784163.90063	44500541.65500164	-26099.997477493147	20775.932881597928	956.5842833037527
56381.63816381638	89126002429.54692	118213166197.54947	46360324.887227535	-26107.709971374312	20765.21432686487	956.5816001308003
58325.83258325832	89075236472.529	118253527390.09183	48220102.81161404	-26115.41714890246	20754.493558706607	956.5788231124427
60270.02700270027	89024455536.42796	118293867737.22731	50079875.245726585	-26123.119009583465	20743.770580113855	956.5759522693538
62214.22142214221	88973659631.5813	118334187234.66133	51939642.00717211	-26130.81555292495	20733.04539407741	956.5729876222331
64158.41584158415	88922848768.32736	118374485878.1051	53799402.91359663	-26138.50677843628	20722.31800358815	956.5699291918057
66102.6102610261	88872022957.00554	118414763663.27559	55659157.78268957	-26146.1926856286	20711.588411637065	956.5667769988228
68046.80468046805	88821182207.95618	118455020585.89569	57518906.43217516	-26153.873274014808	20700.856621215222	956.5635310640604
69990.99909990998	88770326531.52054	118495256641.69406	59378648.679825306	-26161.54854310956	20690.122635313783	956.5601914083212
71935.19351935193	88719455938.0408	118535471826.40512	61238384.34344339	-26169.218492429278	20679.386456924	956.5567580524324
73879.38793879388	88668570437.86012	118575666135.76921	63098113.24088383	-26176.883121492145	20668.64808903722	956.5532310172474
75823.58235823581	88617670041.32259	118615839565.53235	64957835.19003391	-26184.542429818066	20657.90753464484	956.5496103236453
77767.77677767776	88566754758.77324	118655992111.44653	66817550.008821964	-26192.19641692877	20647.164796738398	956.5458959925302
79711.97119711971	88515824600.55795	118696123769.26947	68677257.51522112	-26199.84508234771	20636.41987830947	956.5420880448315
81656.16561656166	88464879577.02367	118736234534.76471	70536957.52724266	-26207.48842560009	20625.672782349735	956.5381865015049
83600.36003600359	88413919698.5181	118776324403.7016	72396649.8629384	-26215.126446212882	20614.923511850935	956.5341913835305
85544.55445544554	88362944975.38998	118816393371.85533	74256334.34040022	-26222.75914371485	20604.17206980493	956.5301027119144
87488.74887488749	88311955417.98895	118856441435.0069	76116010.77776337	-26230.38651763646	20593.418459203596	956.5259205076882
89432.94329432942	88260951036.66553	118896468588.94313	77975678.99320364	-26238.00856750999	20582.662683038954	956.5216447919079
91377.13771377137	88209931841.77113	118936474829.45665	79835338.80493593	-26245.625292869456	20571.904744303065	956.5172755856559
93321.33213321332	88158897843.65814	118976460152.34592	81694990.0312171	-26253.236693250616	20561.144645988046	956.5128129100389
95265.52655265525	88107849052.67975	119016424553.41518	83554632.49034452	-26260.84276819103	20550.382391086132	956.5082567861896
97209.7209720972	88056785479.19014	119056368028.47455	85414266.00065756	-26268.44351722999	20539.617982589603	956.5036072352652
99153.91539153915	88005707133.54434	119096290573.33987	87273890.38053799	-26276.03893990855	20528.85142349081	956.4988642784485
101098.1098109811	87954614026.09824	119136192183.83293	89133505.44840384	-26283.62903576954	20518.08271678218	956.4940279369473
103042.30423042303	87903506167.2087	119176072855.78127	90993111.02272034	-26291.213804357554	20507.31186545622	956.4890982319946
104986.49864986498	87852383567.2334	119215932585.0182	92852706.92199087	-26298.793245218905	20496.538872505473	956.4840751848483
106930.69306930693	87801246236.53088	119255771367.3829	94712292.96476173	-26306.36735790171	20485.763740922568	956.4789588167913
108874.88748874886	87750094185.46063	119295589198.72038	96571868.96961737	-26313.936141955845	20474.98647370021	956.4737491491317
110819.08190819081	87698927424.38297	119335386074.88144	98431434.75518751	-26321.499596932907	20464.207073831127	956.4684462032028
112763.27632763276	87647745963.6591	119375161991.72272	100290990.14014244	-26329.057722386315	20453.425544308164	956.4630500003619
114707.4707470747	87596549813.6511	119414916945.10664	102150534.94319248	-26336.610517871188	20442.641888124166	956.4575605619923
116651.66516651664	87545338984.72183	119454650930.90152	104010068.98308945	-26344.15798294446	20431.856108272103	956.4519779095018
118595.85958595859	87494113487.23515	119494363944.9814	105869592.07862854	-26351.7001171648	20421.068207744956	956.4463020643228
120540.05400540054	87442873331.55566	119534055983.22623	107729104.04864693	-26359.236920092608	20410.278189535755	956.4405330479127
122484.24842484247	87391618528.04887	119573727041.52165	109588604.7120204	-26366.768391290116	20399.48605663764	956.4346708817538
124428.44284428442	87340349087.08113	119613377115.7593	111448093.88767147	-26374.294530321265	20388.691812043755	956.428715587353
126372.63726372637	87289065019.0196	119653006201.83647	113307571.39455986	-26381.815336751755	20377.895458747305	956.4226671862422
128316.8316831683	87237766334.23238	119692614295.65639	115167037.05168867	-26389.330810149095	20367.096999741578	956.4165256999777
130261.02610261025	87186453043.08823	119732201393.12805	117026490.67810392	-26396.840950082504	20356.296438019865	956.4102911501403
132205.2205220522	87135125155.95697	119771767490.16624	118885932.09289312	-26404.345756123003	20345.493776575564	956.4039635583363
134149.41494149415	87083782683.20909	119811312582.69165	120745361.11518478	-26411.845227843314	20334.689018402052	956.3975429461957
136093.6093609361	87032425635.21596	119850836666.6307	122604777.56415176	-26419.339364818003	20323.88216649282	956.3910293353734
138037.80378037802	86981054022.34978	119890339737.91568	124464181.25900698	-26426.828166623338	20313.07322384135	956.3844227475493
139981.99819981997	86929667854.98355	119929821792.48471	126323572.01900578	-26434.311632837387	20302.262193441205	956.3777232044268
141926.1926192619	86878267143.49117	119969282826.28171	128182949.66344547	-26441.789763039935	20291.449078285983	956.3709307277347
143870.38703870386	86826851898.24721	120008722835.2564	130042314.01166677	-26449.262556812577	20280.63388136931	956.3640453392262
145814.5814581458	86775422129.62715	120048141815.36433	131901664.8830533	-26456.730013738626	20269.816605684857	956.3570670606783
147758.77587758776	86723977848.00731	120087539762.56694	133761002.09702969	-26464.192133403198	20258.997254226342	956.3499959138932
149702.9702970297	86672519063.76472	120126916672.83136	135620325.47306013	-26471.648915393158	20248.175829987533	956.3428319206965
151647.16471647163	86621045787.27725	120166272542.13065	137479634.83065987	-26479.10035929711	20237.35233596219	956.3355751029392
153591.35913591358	86569558028.92363	120205607366.44365	139338929.9893756	-26486.546464705432	20226.526775144157	956.328225482496
155535.55355535552	86518055799.08328	120244921141.75504	141198210.7688079	-26493.987231210296	20215.69915052729	956.320783081266
157479.74797479747	86466539108.13647	120284213864.05525	143057476.9885888	-26501.42265840559	20204.869465105476	956.3132479211723
159423.94239423942	86415007966.46426	120323485529.34065	144916728.46840096	-26508.852745886987	20194.037721872628	956.3056200241626
161368.13681368137	86363462384.4485	120362736133.61333	146775965.02796745	-26516.277493251928	20183.203923822723	956.2978994122092
163312.33123312332	86311902372.47177	120401965672.88126	148635186.48705196	-26523.696900099603	20172.368073949714	956.290086107307
165256.52565256524	86260327940.91748	120441174143.15819	150494392.6654663	-26531.11096603097	20161.530175247633	956.2821801314772
167200.72007200719	86208739100.16978	120480361540.46365	152353583.38305664	-26538.519690648758	20150.690230710516	956.2741815067627
169144.91449144913	86157135860.61363	120519527860.8232	154212758.4597206	-26545.923073557442	20139.848243332402	956.2660902552328
171089.10891089108	86105518232.63472	120558673100.2679	156071917.71539402	-26553.321114363265	20129.004216107394	956.2579063989792
173033.30333033303	86053886226.6195	120597797254.83493	157931060.97005844	-26560.713812674236	20118.158152029588	956.2496299601183
174977.49774977498	86002239852.95526	120636900320.56711	159790188.0437336	-26568.10116810014	20107.310054093134	956.2412609607903
176921.6921692169	85950579122.02992	120675982293.5131	161649298.75648737	-26575.483180252493	20096.459925292158	956.2327994231593
178865.88658865885	85898904044.23227	120715043169.7275	163508392.9284277	-26582.859848744592	20085.60776862084	956.2242453694136
180810.0810081008	85847214629.95175	120754082945.27057	165367470.3797102	-26590.2311731915	20074.753587073363	956.2155988217652
182754.27542754274	85795510889.5786	120793101616.2085	167226530.93052626	-26597.597153210045	20063.897383643925	956.2068598024497
184698.4698469847	85743792833.50386	120832099178.61327	169085574.4011178	-26604.957788418793	20053.039161326746	956.1980283337269
186642.66426642664	85692060472.11917	120871075628.56265	170944600.611763	-26612.313078438114	20042.178923116062	956.1891044378805
188586.8586858686	85640313815.81703	120910030962.14032	172803609.38279057	-26619.663022890098	20031.3166720061	956.1800881372174
190531.0531053105	85588552874.99065	120948965175.43568	174662600.53456926	-26627.00762139863	20020.45241099114	956.1709794540686
192475.24752475246	85536777660.03389	120987878264.54402	176521573.88750887	-26634.34687358934	20009.586143065422	956.1617784107891
194419.4419441944	85484988181.3414	121026770225.5664	178380529.26206827	-26641.680779089635	19998.717871223227	956.1524850297568
196363.63636363635	85433184449.30861	121065641054.60974	180239466.47874355	-26649.009337528645	19987.847598458833	956.1430993333739
198307.8307830783	85381366474.33154	121104490747.78677	182098385.35807943	-26656.332548537324	19976.97532776653	956.1336213440662
200252.02520252025	85329534266.807	121143319301.21605	183957285.72066212	-26663.650411748356	19966.10106214061	956.1240510842828
202196.2196219622	85277687837.13255	121182126711.02193	185816167.38712215	-26670.962926796186	19955.224804575366	956.1143885764963
204140.41404140412	85225827195.70636	121220912973.33461	187675030.17813158	-26678.27009331701	19944.346558065088	956.1046338432028
206084.60846084607	85173952352.92738	121259678084.29012	189533873.91440916	-26685.57191094883	19933.466325604088	956.0947869069225
208028.802880288	85122063319.19527	121298422040.03027	191392698.41671753	-26692.868379331365	19922.584110186657	956.0848477901986
209972.99729972996	85070160104.9103	121337144836.70274	193251503.50585842	-26700.159498106113	19911.69991480708	956.0748165155975
211917.1917191719	85018242720.47353	121375846470.46101	195110289.00268412	-26707.44526691636	19900.813742459664	956.0646931057094
213861.38613861386	84966311176.28668	121414526937.46439	196969054.72808647	-26714.725685407117	19889.925596138703	956.0544775831474
215805.5805580558	84914365482.75212	121453186233.87794	198827800.5030036	-26722.000753225177	19879.035478838472	956.0441699705491
217749.77497749773	84862405650.27301	121491824355.8727	200686526.1484146	-26729.27047001908	19868.14339355324	956.033770290574
219693.96939693968	84810431689.25304	121530441299.62535	202545231.4853468	-26736.53483543916	19857.249343277297	956.0232785659052
221638.16381638162	84758443610.09671	121569037061.31851	204403916.33486748	-26743.793849137488	19846.353331004888	956.01269481925
223582.35823582357	84706441423.20912	121607611637.1406	206262580.51809072	-26751.047510767887	19835.455359730255	956.0020190733378
225526.55265526552	84654425138.9961	121646165023.28586	208121223.85617542	-26758.295819985997	19824.55543244766	955.9912513509219
227470.74707470747	84602394767.86406	121684697215.95428	209979846.1703229	-26765.538776449157	19813.653552151314	955.9803916747782
229414.9414941494	84550350320.2202	121723208211.35182	211838447.28177786	-26772.77637981651	19802.74972183543	955.9694400677063
231359.13591359134	84498291806.47221	121761698005.6901	213697027.01183414	-26780.00862974894	19791.843944494198	955.9583965525285
233303.3303330333	84446219237.02864	121800166595.18665	215555585.1818242	-26787.235525909113	19780.936223121807	955.9472611520904
235247.52475247523	84394132622.29854	121838613976.06485	217414121.6131277	-26794.45706796144	19770.026560712417	955.9360338892604
237191.71917191718	84342031972.69167	121877040144.5538	219272636.12716675	-26801.67325557209	19759.11496026015	955.9247147869299
239135.91359135913	84289917298.61841	121915445096.88849	221131128.54541445	-26808.884088409024	19748.201424759147	955.913303868014
241080.10801080108	84237788610.48982	121953828829.30977	222989598.68938112	-26816.089566141964	19737.285957203505	955.9018011554497
243024.302430243	84185645918.71758	121992191338.06421	224848046.38062286	-26823.289688442346	19726.36856058729	955.8902066721973
244968.49684968495	84133489233.714	122030532619.40424	226706471.4407444	-26830.484454983416	19715.44923790456	955.8785204412405
246912.6912691269	84081318565.89206	122068852669.58818	228564873.69139147	-26837.673865440185	19704.52799214933	955.8667424855852
248856.88568856884	84029133925.66534	122107151484.88007	230423252.95425844	-26844.857919489375	19693.604826315608	955.8548728282603
250801.0801080108	83976935323.448	122145429061.5498	232281609.05107594	-26852.036616809542	19682.67974339736	955.842911492318
252745.27452745274	83924722769.65494	122183685395.87315	234139941.8036313	-26859.209957080966	19671.752746388534	955.8308585008319
254689.4689468947	83872496274.70157	122221920484.13164	235998251.03374815	-26866.37793998566	19660.823838283013	955.8187138769003
256633.6633663366	83820255849.00397	122260134322.61261	237856536.56329823	-26873.540565207473	19649.893022074706	955.8064776436428
258577.85778577856	83768001502.97885	122298326907.60931	239714798.21419668	-26880.69783243196	19638.960300757444	955.7941498242017
260522.0522052205	83715733247.04347	122336498235.42067	241573035.80840635	-26887.849741346457	19628.025677325037	955.7817304417428
262466.2466246624	83663451091.61572	122374648302.35156	243431249.1679306	-26894.99629164005	19617.089154771245	955.7692195194536
264410.4410441044	83611155047.11417	122412777104.71266	245289438.1148262	-26902.137483003622	19606.15073608983	955.7566170805451
266354.6354635463	83558845123.95784	122450884638.82039	247147602.4711833	-26909.27331512978	19595.210424274468	955.74392314825
268298.8298829883	83506521332.56647	122488970900.99706	249005742.05914783	-26916.40378771291	19584.268222318817	955.7311377458236
270243.0243024302	83454183683.36035	122527035887.57077	250863856.7009039	-26923.52890044916	19573.324133216513	955.7182608965447
272187.2187218722	83401832186.76031	122565079594.87546	252721946.21868706	-26930.64865303644	19562.378159961103	955.7052926237135
274131.4131413141	83349466853.1879	122603102019.2509	254580010.43477154	-26937.763045174426	19551.430305546135	955.6922329506526
276075.60756075603	83297087693.06508	122641103157.0426	256438049.17148113	-26944.872076564538	19540.48057296509	955.6790819007081
278019.801980198	83244694716.81453	122679083004.60197	258296062.25118685	-26951.975746909986	19529.528965211408	955.6658394972471
279963.99639963993	83192287934.85942	122717041558.28629	260154049.49629784	-26959.07405591575	19518.57548527849	955.6525057636603
281908.1908190819	83139867357.62354	122754978814.45851	262012010.72927618	-26966.167003288505	19507.620136159647	955.6390807233597
283852.3852385238	83087432995.53122	122792894769.48749	263869945.77262545	-26973.25458873677	19496.662920848208	955.6255643997802
285796.5796579658	83034984859.00739	122830789419.74794	265727854.44889832	-26980.336811970785	19485.703842337403	955.6119568163786
287740.7740774077	82982522958.47748	122868662761.6203	267585736.58068705	-26987.413672702536	19474.742903620412	955.598257996634
289684.96849684964	82930047304.36754	122906514791.49092	269443591.9906373	-26994.485170645832	19463.780107690385	955.584467964048
291629.1629162916	82877557907.10416	122944345505.75188	271301420.5014334	-27001.551305516175	19452.815457540386	955.5705867421439
293573.35733573354	82825054777.11443	122982154900.8012	273159221.9358101	-27008.612077030888	19441.848956163456	955.5566143544677
295517.5517551755	82772537924.82607	123019942973.04254	275016996.1165452	-27015.667484908998	19430.880606552546	955.5425508245868
297461.74617461744	82720007360.66727	123057709718.88554	276874742.86646414	-27022.717528871333	19419.91041170057	955.5283961760913
299405.9405940594	82667463095.06682	123095455134.74562	278732462.00843763	-27029.762208640495	19408.938374600377	955.5141504325929
301350.13501350133	82614905138.45403	123133179217.04395	280590153.36538076	-27036.801523940787	19397.964498244743	955.4998136177256
303294.32943294325	82562333501.25873	123170881962.20766	282447816.76025915	-27043.835474498355	19386.9887856264	955.4853857551453
305238.52385238523	82509748193.91124	123208563366.66948	284305452.0160794	-27050.864060041044	19376.011239738	955.4708668685297
307182.71827182715	82457149226.84256	123246223426.86818	286163058.9558959	-27057.88728029848	19365.03186357214	955.4562569815783
309126.9126912691	82404536610.484	123283862139.24823	288020637.4028101	-27064.90513500206	19354.050660121342	955.4415561180133
