570727221.2273525	-98313280429.6419	110548732918.9763	-21559498.781241477	-22637.101681360495	-20010.273232460895	-0.0333291750003184
570730928.9923877	-98397187041.61122	110474507788.14738	-21559622.35798651	-22622.836350509144	-20027.392039149356	-0.033329170503905346
570734636.7574228	-98481040736.45755	110400219203.63617	-21559745.93468386	-22608.557736321483	-20044.500686611354	-0.033329145609885695
570738344.522458	-98564841464.943	110325867203.13123	-21559869.511221945	-22594.265846119535	-20061.599163833864	-0.033329083212536935
570742052.2874932	-98648589177.85951	110251451824.35925	-21559993.087433875	-22579.960687235038	-20078.687459809556	-0.03332896620808108
570745760.0525284	-98732283826.0182	110176973105.09515	-21560116.66308409	-22565.642267011364	-20095.76556353461	-0.03332877749470155
570749467.8175635	-98815925360.26538	110102431083.14746	-21560240.237875998	-22551.310592800724	-20112.833464012	-0.033328499972559954
570753175.5825987	-98899513731.47212	110027825796.36772	-21560363.81144911	-22536.96567196601	-20129.891150249372	-0.03332811654381297
570756883.3476338	-98983048890.53659	109953157282.6484	-21560487.383374274	-22522.60751188033	-20146.938611259524	-0.03332761011262924
570760591.112669	-99066530788.38455	109878425579.92252	-21560610.95316893	-22508.23611992698	-20163.97583606049	-0.033326963585206114
570764298.8777041	-99149959375.96904	109803630726.16393	-21560734.520280898	-22493.85150349948	-20181.00281367548	-0.03332615986978652
570768006.6427394	-99233334604.27315	109728772759.38469	-21560858.08409506	-22479.45367000111	-20198.019533133513	-0.033325181876675734
570771714.4077746	-99316656424.29956	109653851717.64476	-21560981.643932402	-22465.042626846694	-20215.02598346719	-0.0333240125182583
570775422.1728097	-99399924787.08629	109578867639.03764	-21561105.19905287	-22450.618381459914	-20232.022153715952	-0.03332263470901466
570779129.9378449	-99483139643.69646	109503820561.69978	-21561228.748652518	-22436.18094127508	-20249.008032924026	-0.033321031365538004
570782837.70288	-99566300945.22061	109428710523.80812	-21561352.2918635	-22421.73031373669	-20265.98361014086	-0.03331918540655111
570786545.4679152	-99649408642.77692	109353537563.58043	-21561475.82775408	-22407.266506299457	-20282.948874421178	-0.033317079752923
570790253.2329503	-99732462687.5113	109278301719.27486	-21561599.355327666	-22392.789526428252	-20299.903814825022	-0.03331469732768578
570793960.9979855	-99815463030.59734	109203003029.19029	-21561722.873529494	-22378.299381598143	-20316.8484204177	-0.033312021056051314
570797668.7630208	-99898409623.23889	109127641531.66354	-21561846.381236136	-22363.796079293897	-20333.782680270386	-0.03330903386542798
570801376.5280559	-99981302416.65977	109052217265.07933	-21561969.877266943	-22349.279627011863	-20350.70658345795	-0.03330571868543762
570805084.293091	-100064141362.11958	108976730267.85548	-21562093.360370696	-22334.75003225715	-20367.62011906224	-0.03330205844793185
570808792.0581262	-100146926410.90297	108901180578.45288	-21562216.829235137	-22320.207302545525	-20384.523276169864	-0.03329803608700902
570812499.8231614	-100229657514.32254	108825568235.37273	-21562340.282488883	-22305.65144540289	-20401.416043872803	-0.03329363453903092
570816207.5881965	-100312334623.71892	108749893277.15672	-21562463.718694746	-22291.082468365326	-20418.29841126842	-0.03328883674263938
570819915.3532317	-100394957690.46051	108674155742.38695	-21562587.136348784	-22276.50037897907	-20435.17036745943	-0.033283625638773046
570823623.1182669	-100477526665.94655	108598355669.68347	-21562710.533887923	-22261.905184800027	-20452.031901554485	-0.03327798417068378
570827330.8833021	-100560041501.5962	108522493097.71402	-21562833.90968901	-22247.296893395676	-20468.883002666	-0.03327189528395413
570831038.6483372	-100642502148.86475	108446568065.17943	-21562957.262054503	-22232.67551234224	-20485.72365991344	-0.03326534192651283
570834746.4133724	-100724908559.23291	108370580610.82323	-21563080.58923632	-22218.04104922654	-20502.553862421133	-0.03325830704865222
570838454.1784075	-100807260684.20955	108294530773.42929	-21563203.8894158	-22203.39351164554	-20519.37359931884	-0.03325077360304468
570842161.9434427	-100889558475.3317	108218418591.82178	-21563327.160710394	-22188.73290720634	-20536.182859741755	-0.03324272454475925
570845869.7084779	-100971801884.16467	108142244104.86513	-21563450.401180327	-22174.05924352617	-20552.98163283055	-0.03323414283127828
570849577.4735131	-101053990862.30466	108066007351.46161	-21563573.608815253	-22159.37252823193	-20569.76990773186	-0.033225011422513634
570853285.2385483	-101136125361.3682	107989708370.56097	-21563696.781549513	-22144.672768962027	-20586.54767359621	-0.033215313280824665
570856993.0035834	-101218205333.0081	107913347201.146	-21563819.91724974	-22129.959973363624	-20603.3149195812	-0.03320503137103286
570860700.7686186	-101300230728.90291	107836923882.24197	-21563943.01371485	-22115.23414909444	-20620.071634849395	-0.03319414866043966
570864408.5336537	-101382201500.75957	107760438452.91447	-21564066.06869322	-22100.49530382233	-20636.81780856886	-0.03318264811884278
570868116.2986889	-101464117600.31355	107683890952.26907	-21564189.07985598	-22085.743445225213	-20653.55342991319	-0.03317051271855268
570871824.063724	-101545978979.32874	107607281419.45158	-21564312.0448218	-22070.97858099117	-20670.2784880615	-0.033157725434409195
570875531.8287592	-101627785589.59755	107530609893.64792	-21564434.96113974	-22056.200718818352	-20686.99297219844	-0.03314426924379804
570879239.5937945	-101709537382.94353	107453876414.08163	-21564557.826299727	-22041.409866414568	-20703.696871514734	-0.03313012712666688
570882947.3588296	-101791234311.21109	107377081020.02362	-21564680.637724936	-22026.606031499094	-20720.39017520508	-0.03311528206554371
570886655.1238648	-101872876326.28111	107300223750.77762	-21564803.392780364	-22011.789221799918	-20737.072872471337	-0.03309971704555065
570890362.8888999	-101954463380.06035	107223304645.68974	-21564926.088762343	-21996.95944505559	-20753.744952520407	-0.03308341505442217
570894070.6539351	-102035995424.48445	107146323744.14616	-21565048.722907126	-21982.116709014725	-20770.406404564794	-0.03306635908252129
570897778.4189702	-102117472411.51788	107069281085.57298	-21565171.29238993	-21967.26102143602	-20787.057217822603	-0.033048532122855905
570901486.1840054	-102198894293.15369	106992176709.43626	-21565293.79431635	-21952.392390088266	-20803.697381517555	-0.03302991717109537
570905193.9490407	-102280261021.41647	106915010655.23965	-21565416.225738585	-21937.510822749842	-20820.32688487952	-0.03301049722558629
570908901.7140758	-102361572548.35179	106837782962.53401	-21565538.583636343	-21922.616327210617	-20836.945717142386	-0.03299025528737153
570912609.479111	-102442828826.04204	106760493670.90283	-21565660.864931166	-21907.708911269114	-20853.553867547325	-0.03296917436020287
570916317.2441461	-102524029806.59586	106683142819.97176	-21565783.06648165	-21892.78858273438	-20870.15132534061	-0.03294723745055995
570920025.0091813	-102605175442.15085	106605730449.40645	-21565905.185084403	-21877.855349425536	-20886.738079774183	-0.03292442756766609
570923732.7742164	-102686265684.8737	106528256598.9124	-21566027.217464507	-21862.909219171732	-20903.314120105657	-0.0329007277235047
570927440.5392516	-102767300486.96005	106450721308.23483	-21566149.160298407	-21847.950199812196	-20919.87943559835	-0.03287612093283569
570931148.3042868	-102848279800.63731	106373124617.15637	-21566271.0101853	-21832.97829919571	-20936.434015521798	-0.03285059021321109
570934856.069322	-102929203578.15413	106295466565.50687	-21566392.763674796	-21817.99352518255	-20952.977849149655	-0.0328241185849946
570938563.8343571	-103010071771.79622	106217747193.14839	-21566514.417241156	-21802.995885641554	-20969.51092576289	-0.03279668907137327
570942271.5993923	-103090884333.87576	106139966539.98537	-21566635.967303336	-21787.985388452136	-20986.033234647668	-0.03276828469837696
570945979.3644274	-103171641216.73434	106062124645.96178	-21566757.410215437	-21772.96204150368	-21002.54476509593	-0.032738888494893946
570949687.1294626	-103252342372.74265	105984221551.06136	-21566878.742268622	-21757.925852695633	-21019.045506405313	-0.032708483492687304
570953394.8944978	-103332987754.3007	105906257295.3077	-21566999.9596892	-21742.87682993747	-21035.53544787925	-0.03267705272641123
570957102.659533	-103413577313.84059	105828231918.76114	-21567121.058647215	-21727.81498114817	-21052.01457882749	-0.0326445792336263
570960810.4245682	-103494111003.81584	105750145461.52954	-21567242.03523928	-21712.740314258215	-21068.48288856395	-0.03261104605482005
570964518.1896033	-103574588776.71732	105671997963.75269	-21567362.885507643	-21697.652837206613	-21084.940366409955	-0.032576436233416974
570968225.9546385	-103655010585.06268	105593789465.6124	-21567483.605430663	-21682.552557942894	-21101.387001692106	-0.03254073281579902
570971933.7196736	-103735376381.39903	105515520007.3302	-21567604.190918982	-21667.439484426566	-21117.8227837428	-0.03250391885132087
570975641.4847088	-103815686118.30313	105437189629.16708	-21567724.63782507	-21652.31362462715	-21134.247701900276	-0.032465977392326144
570979349.2497439	-103895939748.38115	105358798371.4236	-21567844.941937506	-21637.17498652418	-21150.661745508616	-0.03242689149416379
570983057.0147791	-103976137224.26901	105280346274.4397	-21567965.098978102	-21622.02357810713	-21167.064903917755	-0.0323866442152043
570986764.7798144	-104056278498.63478	105201833378.59239	-21568085.10461241	-21606.85940737503	-21183.457166484	-0.03234521861685458
570990472.5448495	-104136363524.1685	105123259724.30565	-21568204.954443038	-21591.68248233831	-21199.838522567974	-0.03230259776357966
570994180.3098847	-104216392253.59766	105044625352.03535	-21568324.644001067	-21576.492811015953	-21216.208961537737	-0.03225876472291086
570997888.0749198	-104296364639.67686	104965930302.27931	-21568444.16876322	-21561.290401437385	-21232.568472766718	-0.03221370256546735
571001595.839955	-104376280635.19054	104887174615.57469	-21568563.52414137	-21546.075261642014	-21248.917045634265	-0.032167394364971055
571005303.6049901	-104456140192.95299	104808358332.49811	-21568682.705482543	-21530.8473996792	-21265.254669525628	-0.03211982319826287
571009011.3700253	-104535943265.80832	104729481493.66536	-21568801.708073676	-21515.606823608276	-21281.581333831986	-0.032070972145318864
571012719.1350605	-104615689806.63321	104650544139.72916	-21568920.527137816	-21500.35354149803	-21297.89702795099	-0.03202082428926482
571016426.9000957	-104695379768.32642	104571546311.38918	-21569039.157835066	-21485.087561428707	-21314.201741284647	-0.031969362716398914
571020134.6651309	-104775013103.82442	104492488049.37662	-21569157.595262587	-21469.808891489	-21330.49546324248	-0.03191657051619828
571023842.430166	-104854589766.09125	104413369394.46457	-21569275.83445841	-21454.517539778048	-21346.778183239516	-0.03186243078134147
571027550.1952012	-104934109708.12086	104334190387.4653	-21569393.87039095	-21439.213514404924	-21363.049890696686	-0.0318069266077231
571031257.9602363	-105013572882.93738	104254951069.23038	-21569511.697971404	-21423.896823488667	-21379.31057504096	-0.031750041094469994
571034965.7252715	-105092979243.595	104175651480.65045	-21569629.312047064	-21408.567475158212	-21395.560225705292	-0.031691757343957266
571038673.4903067	-105172328743.1806	104096291662.65291	-21569746.70740229	-21393.225477551958	-21411.798832129163	-0.031632058461822564
571042381.2553419	-105251621334.80368	104016871656.21182	-21569863.878757536	-21377.8708388197	-21428.02638375653	-0.03157092755698986
571046089.020377	-105330856971.61159	103937391502.3328	-21569980.820774138	-21362.50356711966	-21444.24287003892	-0.0315083477416741
571049796.7854122	-105410035606.77939	103857851242.06306	-21570097.528046668	-21347.123670620487	-21460.44828043341	-0.03144430213140486
571053504.5504473	-105489157193.51247	103778250916.48892	-21570213.995109618	-21331.73115750073	-21476.642604403118	-0.03137877384504061
571057212.3154825	-105568221685.04651	103698590566.73586	-21570330.21643454	-21316.32603594887	-21492.825831417213	-0.03131174600478474
571060920.0805176	-105647229034.64758	103618870233.96822	-21570446.186430037	-21300.90831416326	-21508.99795095095	-0.03124320173620166
571064627.8455528	-105726179195.6122	103539089959.38947	-21570561.89944178	-21285.478000352174	-21525.158952485668	-0.031173124168232844
571068335.6105881	-105805072121.26993	103459249784.23933	-21570677.349752486	-21270.035102733265	-21541.308825509353	-0.03110149643321055
571072043.3756232	-105883907764.97308	103379349749.8045	-21570792.531586707	-21254.579629535583	-21557.447559514483	-0.031028301666883147
571075751.1406584	-105962686080.11215	103299389897.40271	-21570907.439100325	-21239.111588996577	-21573.57514400124	-0.030953523008417298
571079458.9056935	-106041407020.10577	103219370268.39316	-21571022.06639105	-21223.63098936405	-21589.691568475435	-0.030877143600423148
571083166.6707287	-106120070538.403	103139290904.17395	-21571136.40748602	-21208.137838895695	-21605.79682244899	-0.030799146588968075
571086874.4357638	-106198676588.48364	103059151846.1822	-21571250.456367552	-21192.632145859097	-21621.89089543998	-0.03071951512359268
571090582.200799	-106277225123.85812	102978953135.89374	-21571364.20693499	-21177.113918531686	-21637.97377697266	-0.030638232357326777
571094289.9658343	-106355716098.07014	102898694814.8207	-21571477.653038085	-21161.583165200256	-21654.045456577944	-0.03055528144670269
571097997.7308694	-106434149464.68654	102818376924.52177	-21571590.788461745	-21146.039894162976	-21670.105923791405	-0.03047064555178192
571101705.4959046	-106512525177.31255	102737999506.58669	-21571703.606924117	-21130.48411372636	-21686.155168156347	-0.03038430783615515
571105413.2609397	-106590843189.58159	102657562602.6465	-21571816.102086127	-21114.91583220728	-21702.19317922174	-0.030296251466968793
571109121.0259749	-106669103455.15817	102577066254.37096	-21571928.2675429	-21099.33505793242	-21718.219946542824	-0.030206459614938286
