573319221.2273525	-141584065527.56796	45684190946.16828	-21033367.71882826	-9932.994316409315	-28939.530504817427	0.9006915533942339	4000.0
573319222.2273525	-141584075460.55942	45684162006.636734	-21033366.81813618	-9932.988590230796	-28939.532590224626	0.900692610503311	3999.999966696059
573319226.2273525	-141584115192.46796	45684046248.48969	-21033363.21535728	-9932.965685512358	-28939.540931841784	0.9006968389473536	3999.9998334802553
573319242.2273525	-141584274119.18597	45683583215.56785	-21033348.804072544	-9932.874066568873	-28939.57429812401	0.900713752847276	3999.999300616425
573319306.2273525	-141584909811.39896	45681731078.54196	-21033291.15622734	-9932.507589679368	-28939.707760270383	0.9007814104270147	3999.99716915123
573319562.2273525	-141587452345.70404	45674322445.02719	-21033060.521542616	-9931.041664273407	-28940.241561134593	0.9010520724278557	3999.9886431324744
573320586.2273525	-141597618730.0458	45644686544.73111	-21032137.28971432	-9925.177677157159	-28942.376001022272	0.9021352274117647	3999.954536529582
573324682.2273525	-141638224213.17435	45526121105.65002	-21028433.258429185	-9901.717165592641	-28950.901541618452	0.9064759635375738	3999.818069657623
573341066.2273525	-141799684756.02606	45051511344.91852	-21013438.537507787	-9807.802415762744	-28984.80808287303	0.9239690547886102	3999.271553881629
573406602.2273525	-142430111721.66486	43147594118.20605	-20950542.05957783	-9430.999788139134	-29117.296868898735	0.9960420810591617	3997.0750605238777
573608214.6846229	-144213839996.42383	37238486444.82689	-20725750.402077585	-8260.999000995753	-29493.170394600547	1.2394338042642867	3990.211453189515
573812275.3129376	-145777471935.30505	31185455385.470047	-20444758.517616548	-7061.849986100966	-29824.320310536335	1.520555514750107	3983.0970981324444
574017180.0290028	-147099995840.42508	25044551108.86899	-20101123.039479572	-5844.86116443347	-30106.315419535254	1.839878592976385	3975.7798718591685
574223087.777292	-148176654470.62192	18820667753.530907	-19685899.40683296	-4611.22795396433	-30338.161702842317	2.1999043525574002	3968.248981883897
574430133.6692137	-149002227830.80585	12519665778.137247	-19189401.095813345	-3362.3501208821017	-30518.78737183424	2.6031381775944418	3960.49513217387
574638415.7620089	-149571159840.9232	6148857485.203465	-18601230.936963562	-2099.9281294183415	-30647.06950877107	3.0520393060156175	3952.511106629138
574776483.1646918	-149803186330.63528	1913398885.391375	-18157830.651033856	-1260.9266010143451	-30702.48162302485	3.3742307650209127	3947.117253769144
574916903.1222261	-149920278881.74838	-2400382326.279731	-17659813.646260977	-406.7334240121834	-30734.582160687845	3.7225150568244834	3941.5491389288113
575098000.9065937	-149894166381.09442	-7967439780.494369	-16942706.098786812	695.0189590495125	-30739.87399486211	4.202973934471774	3934.2465227554026
575283366.7309926	-149660911329.9162	-13662822534.971735	-16115177.491709454	1821.2946232512934	-30703.238002991286	4.7319585838626566	3926.63198077874
575490092.3450073	-149154880841.7559	-20001484055.037235	-15072135.280455675	3073.5181875052663	-30612.393589257124	5.367140198024864	3917.9764067709084
575705207.7818849	-148354149028.50403	-26571545913.57498	-13841897.103242015	4369.782496160591	-30462.247908126945	6.079620945909383	3908.7910098479056
575921780.5173967	-147267300885.93887	-33147343079.053078	-12442691.118629003	5665.17438919934	-30254.299269031806	6.850794000621378	3899.365265159626
576134883.5741363	-145925269993.8882	-39567929019.87708	-10897170.760373147	6927.753338290158	-29994.710252059922	7.662981499687324	3889.92261436904
576343094.152718	-144355610262.92398	-45782218521.25775	-9214564.854413148	8147.3645625414065	-29689.15401601317	8.508078216075864	3880.542750175063
576545467.044459	-142588144768.49747	-51756348198.714714	-7405496.139775397	9317.333907729051	-29343.776082707205	9.378567593495527	3871.286920993225
576740633.0871295	-140660935658.79468	-57447126507.73962	-5489449.192326908	10429.260640995115	-28966.335422314052	10.26399652559609	3862.237686041203
576926446.6162235	-138625963566.88702	-62792983981.76656	-3500678.877713318	11471.284646659125	-28567.306860404744	11.148896462511672	3853.5161070625427
577099076.4672242	-136563258147.12192	-67690090133.11422	-1502437.7966870645	12423.497675404942	-28162.637118702274	12.007542067774432	3845.3261297551335
577182058.0793422	-135513559058.13959	-70018577069.23769	-488445.7661215187	12875.414557660748	-27956.68996334793	12.432762234749319	3841.360929332883
577306805.569375	-133865378788.75243	-73486107070.66138	1103139.450576431	13547.32755843783	-27633.363481677887	13.087179914596591	3835.367013806187
577449966.4508172	-131871411571.92453	-77414386235.53152	3031785.4293373916	14306.882957152291	-27242.33907351834	13.860546016308447	3828.4418952782457
577619841.7910036	-129365635444.17715	-82000888260.58035	5466438.191995833	15191.348645803308	-26751.26506191454	14.808987004902994	3820.1642046555394
577807897.1928489	-126418488251.00093	-86977896718.67973	8353064.786938801	16148.005011977239	-26174.281515139246	15.897468079706355	3810.9303871116017
578010635.6124066	-123042447729.15762	-92218177928.63614	11698803.025599027	17151.437276544748	-25514.267279114752	17.115676076792884	3800.901131434265
578226320.2640815	-119231002358.2447	-97641758771.06226	15534636.311428012	18185.41314722082	-24770.4974012934	18.461744940698416	3790.156928744078
578454085.6967231	-114968353972.74294	-103189953368.87444	19906650.56220135	19237.825169787542	-23940.563710109276	19.938022320738277	3778.7400843531036
578687682.4826175	-110352660822.35127	-108678573936.72234	24746494.339359898	20273.018843379068	-23044.300677699885	21.5090327130188	3766.9695979366297
578922699.6226745	-105470362192.33707	-113984142681.51302	29992750.26950066	21267.394218491056	-22099.14692994633	23.14595558837153	3755.0800272251604
579159140.9231024	-100328464668.6346	-119092796683.53496	35665535.963674106	22218.24907323065	-21107.078814269084	24.847780511360977	3743.086007270454
579397022.1736498	-94934497374.33748	-123991188775.58301	41785315.61947182	23123.030419627412	-20070.19425578202	26.613329648780827	3731.0022236846444
579636360.1456074	-89296713951.27856	-128666265765.2902	48372629.462069854	23979.295593475366	-18990.74834248265	28.441181366747777	3718.8439364807564
579877175.0804856	-83424018719.51144	-133105354157.3222	55448115.87556372	24784.730866075723	-17871.13522794416	30.32968696391124	3706.626824340371
580119488.1893102	-77326006542.6564	-137296144675.25558	63032399.484781265	25537.15115657343	-16713.89159037416	32.27695044362335	3694.367083021582
580363322.7817179	-71012917536.23468	-141226749020.6846	71146073.71021497	26234.51273998864	-15521.683502890935	34.280836187079984	3682.081339942367
580608705.2237023	-64495589711.31929	-144885745189.24002	79809688.99859984	26874.923347643096	-14297.292828487965	36.3389771646449	3669.7865791050726
580855661.8885126	-57785516983.40421	-148262161977.85394	89043598.0455435	27456.64127974063	-13043.623209765225	38.44875020866025	3657.5002676728377
581104221.7169782	-50894759441.747314	-151345551150.8133	98867988.94142339	27978.089643449155	-11763.678002666547	40.60729849737612	3645.2402006611082
581354414.9958457	-43835951094.06858	-154125999427.3112	109302787.71152733	28437.85957478367	-10460.556409857052	42.81152364718821	3633.0245360782014
581606274.5465114	-36622240417.630875	-156594170586.71036	120367652.3255266	28834.718194000794	-9137.436968792732	45.058099518928536	3620.8717114245
581859833.6726854	-29267321411.284485	-158741311494.4322	132081828.17002273	29167.6101936313	-7797.577599732483	47.34345851545878	3608.800518246113
582115126.4579855	-21785398337.392776	-160559288361.36618	144464091.05040747	29435.66413335334	-6444.303170310022	49.66379952897065	3596.8300593870504
582371561.2881037	-14209724106.283897	-162037433679.9294	157500092.88827494	29637.78528110498	-5084.314493217094	52.00935041693539	3585.0083390925506
582622406.9625901	-6757156878.717299	-163146212349.0223	170835259.46057042	29771.24141101736	-3756.7452049706267	54.31355946446043	3573.6564926881765
582778366.6718329	-2109724176.304919	-163667934068.49445	179417906.50679147	29822.613801267762	-2934.1732580579996	55.74904390302651	3566.711195541432
582996150.1825452	4389451210.444935	-164182321711.71335	191777538.3016544	29854.417023677426	-1790.838609213181	57.754839127107694	3557.1650003706313
583197213.7206664	10391597308.726755	-164436859001.90448	203576033.56161976	29843.110027161558	-742.3340919188325	59.60566591531633	3548.5165186329223
583421310.0267166	17073740323.816317	-164473167114.02496	217164240.53803965	29785.39679622397	416.39835006633626	61.66452577827012	3539.072671234952
583613194.8588938	22781354031.89176	-164298855644.32294	229165426.4382953	29698.972091298307	1398.8216376911362	63.42181070693508	3531.1568272172276
583839185.925071	29477585343.566982	-163853207473.6648	243731199.04610208	29554.441961678265	2542.584747457569	65.48198711227218	3522.043913729681
584081388.4698526	36611965863.74038	-163090721220.2718	259857050.4262701	29349.587373500613	3750.4019953892075	67.67521949327394	3512.5389595912325
584333276.0123245	43972359646.83189	-161990124984.36493	277188803.6665492	29083.4509550164	4984.442897111931	69.93603330195704	3502.952067794347
584591959.7641535	51454563233.40439	-160539563997.24164	295577720.1783994	28755.82486535289	6225.929726840571	72.2322397217805	3493.4343824290336
584855944.6787666	58995533820.1756	-158731992535.2544	314951862.83889425	28367.037600689167	7463.42392897738	74.54434653091576	3484.0757474890383
585124377.3334743	66551066827.57114	-156563319585.02304	335273499.11397654	27917.82013537707	8688.903733502511	76.85868682539922	3474.937625653216
585396737.6528935	74086688359.92604	-154031551000.89664	356521794.25477475	27409.22842756465	9896.163558741024	79.16463055876208	3466.0666285694724
585672695.4567095	81573448864.06525	-151136339598.3897	378684834.0954309	26842.593889159274	11080.07539867881	81.45331366199511	3457.5008219565802
585952037.1267858	88985797267.22711	-147878721413.43558	401755599.9169533	26219.48810491943	12236.216197860964	83.71701445590435	3449.2729491195896
586234622.8102173	96300367621.69481	-144260977627.17374	425729588.58047694	25541.701337333234	13360.657102973906	85.94881741531186	3441.412267227343
586520363.1685011	103495338204.79063	-140286522778.23834	450603590.0534409	24811.220488933537	14449.852068140633	88.14245925690697	3433.9455460181644
586809203.4136856	110550012405.46703	-135959846863.62936	476374824.3585581	24030.214246616615	15500.566276580254	90.29224987463837	3426.897704201423
587101114.7342503	117444608721.45013	-131286447139.55568	503040565.61837155	23201.014587213973	16509.839717647308	92.39306426066612	3420.2921428077925
587396086.1741513	124160077803.40337	-126272811931.91354	530597715.2249834	22326.106583553315	17474.95687328204	94.44035009291991	3414.1509859747725
587694119.8350513	130678014759.84294	-120926396068.45175	559042614.8200219	21408.115693805274	18393.43193923498	96.43017203675363	3408.495165727051
587995228.8347692	136980641226.26756	-115255572876.28911	588371098.1774893	20449.7905297635	19263.004562708873	98.35928529930199	3403.344381707215
588299321.4153352	143048574253.51483	-109271885149.05647	618567139.0345085	19454.3650894746	20081.340635623383	100.22453529166367	3398.7186037377373
588606048.4254572	148858627312.31644	-102993593929.38289	649586545.2342138	18426.096787807382	20845.782351650876	102.02224332328505	3394.6385790192658
588915434.0938706	154396228033.6557	-96432899890.65543	681420492.956711	17368.139466109125	21554.998332643485	103.75211140025843	3391.116174577377
589227495.7984681	159647359637.81906	-89602919576.67044	714059092.1682211	16283.720373431292	22207.85840794125	105.41485771826883	3388.160094214599
589542247.049702	164598686918.7418	-82517591013.22073	747491993.3943824	15176.113876950783	22803.44754856487	107.0123588849117	3385.7734487892044
589859695.6462286	169237592174.88205	-75191673452.1245	781708558.0568355	14048.630701604352	23341.066927590648	108.54776812637175	3383.947714563446
590179845.2430092	173552263996.79205	-67640665083.25155	816698448.1553186	12904.594636572103	23820.240227693168	110.02565353182955	3382.6438701359953
590502693.4211016	177531729932.45938	-59880794339.68947	852451903.7045463	11747.331145112823	24240.71208094171	111.4521197755532	3381.726483822023
590828232.1613857	181165922908.24792	-51928950875.33315	888960340.088067	10580.147192134516	24602.44931904081	112.83494097894503	3380.8471842997305
591156448.0127093	184445735859.03326	-43802616807.998634	926216981.1038027	9406.312015262889	24905.639484525407	114.18368861259194	3379.616958549732
591487321.2115067	187363060219.54517	-35519818696.08132	964217438.2597954	8229.041763081112	25150.686529335373	115.50984983955682	3377.855783368109
591820828.1717519	189910847505.81668	-27098990616.991898	1002960741.2555511	7051.472510279859	25338.20712645313	116.82695178041335	3375.5027510891905
592156938.9959022	192083116700.3404	-18558957677.652493	1042449861.4086796	5876.651679077464	25469.020985047	118.15065564946684	3372.5359031048442
592491876.6738015	193857349321.3038	-10014410188.374239	1082245576.5675957	4720.345658179339	25543.614553660438	119.48380833028165	3368.9914238176743
592815880.4525671	195207665399.1271	-1733393552.880971	1121171707.3264809	3617.5939752805925	25565.047935609604	120.80483706803986	3365.017090362546
593084524.1398972	196058177079.628	5132733775.361496	1153776346.14735	2716.373418028434	25546.57767450164	121.93695838078477	3361.3265987708023
593430355.8097012	196799634519.54355	13956913027.720497	1196207314.0910287	1575.3073278653549	25476.587326403984	123.46270999354805	3356.066263334899
593778265.782174	197151369040.8912	22800945030.235504	1239442518.424219	450.71485044702746	25356.21015049069	125.0989087504868	3350.2186854991883
594109522.5039508	197126518691.0491	31175229190.841076	1281156576.7431164	-596.880765420831	25197.51535554706	126.77588294862827	3344.1574528561005
594414517.1996616	196800061334.3313	38833422331.00928	1320073650.635132	-1540.4362791151093	25015.429598180814	128.44404590736332	3338.172187996301
594750672.3840258	196110792134.74817	47203491852.11838	1363581970.1350543	-2556.157204728883	24777.004056527952	130.44499391567982	3331.1500714772433
595101708.7354647	195031383401.41388	55851593183.061	1409769882.3546438	-3588.850479880117	24488.269533779745	132.74521166938135	3323.368995960871
595460705.1843628	193557947347.53424	64583885237.430405	1457884868.7231736	-4614.62026197274	24153.680148112457	135.3535404505949	3314.9695346365793
595821971.8388499	191709119962.51624	73243319027.18513	1507301859.580337	-5615.314337112887	23779.586128939492	138.27545878082378	3306.09887454853
596185530.8762785	189489457528.24792	81814805516.75339	1558158321.2257657	-6589.990046252469	23367.959092176687	141.5543381563194	3296.7821443923367
596551401.9524825	186903960481.35333	90283624530.37178	1610610144.6954658	-7537.86023866593	22920.751639419002	145.23575332112932	3287.0450568893
596919617.6292402	183957907406.7485	98635779730.99149	1664835157.3326051	-8458.326432675656	22439.86518677278	149.3675232129569	3276.91311954418
597290225.1420678	180656733722.4746	106858003427.8916	1721034923.2454093	-9350.970433700046	21927.130649546933	153.99965838757439	3266.411121902966
597663285.5263832	177005934588.2575	114937688872.15756	1779436251.0066857	-10215.538253903282	21384.29407189803	159.18427296263206	3255.5626628334553
598038872.5134281	173010982313.24573	122862810562.56073	1840292729.9614217	-11051.923498379716	20813.00472029096	164.97547303276102	3244.38965301685
598417073.7547234	168677228992.0325	130621886595.85614	1903886722.333268	-11860.155893950736	20214.80136469006	171.42925915321663	3232.9117062365895
598797988.1881204	164009859386.63065	138203852981.44452	1970530814.9354992	-12640.381241458044	19591.10589454286	178.60334332329936	3221.1455943790525
599181725.6536179	159013833390.003	145597983046.5924	2040569680.031038	-13392.846981605055	18943.21507686979	186.5569580455267	3209.1045792596246
599568404.881003	153693859921.1447	152793772256.938	2114381684.845407	-14117.884906352348	18272.296148138026	195.35058441201076	3196.797729814755
599958153.0444969	148054362688.02524	159780852940.29608	2192380783.349738	-14815.897552683733	17579.3807686071	205.04564822709935	3184.2291220164475
