573319221.2273525	585162266.5060655	148771950837.92905	207055437776.99603	0.0002449500569230677
573319222.2273525	585162118.9989443	148771951404.39792	207055420647.07867	0.00024495008732894986
573319226.2273525	585161528.9739416	148771953670.27536	207055352127.4086	0.0002449502089525367
573319242.2273525	585159168.9329089	148771962733.81717	207055078048.71713	0.00024495069544791954
573319306.2273525	585149729.7108144	148771998988.49768	207053981733.77597	0.0002449526414458926
573319562.2273525	585111987.9032637	148772144015.43378	207049596471.20816	0.00024496042570089187
573320586.2273525	584961262.2194959	148772724254.60587	207032055376.1308	0.0002449915669289071
573324682.2273525	584362240.4783645	148775047314.33557	206961890282.01282	0.00024511619906215194
573341066.2273525	582029290.4467157	148784373214.84503	206681218684.0981	0.00024561579628780384
573406602.2273525	573774304.934651	148822216225.13568	205558365555.22906	0.00024763084770397606
573668746.2273525	562041986.0280588	148982270269.93652	201065106406.57623	0.0002559301539568748
574717322.2273525	936405058.8452784	149764386489.03482	183115594432.5389	0.0002913262320961046
576625487.2942693	2577174557.654257	151791832899.5765	151063204656.63565	0.0003523010349719538
578595442.3588029	4816911807.067745	154724769019.34433	119854384463.11581	0.00039325427939655065
580607541.3007832	7594788887.540876	158589972851.7578	91185349532.60353	0.00040036605311945326
582727839.1326096	11571785818.625942	163553032575.21207	65703498362.79778	0.00036627465367992934
584982253.3503361	18266899086.782864	169706915613.1764	45139360709.9135	0.0002881912731543392
587313794.3434026	29491657964.69887	176827455966.24045	31887578250.484478	0.00017584070799701304
588416990.0127425	36704002828.78696	180395370444.90787	28372523523.928158	0.0001171256473559965
589221966.6748236	42790039295.13781	183056628942.60086	26705597370.655403	7.429754159351844e-05
589878195.5042711	48296169918.10681	185253349437.91196	25767791061.077923	4.152210616470799e-05
590294452.3582832	52045191234.025055	186656388918.32104	25316838187.30825	2.5462045327774785e-05
590722751.3905395	56104826932.40465	188105838579.09094	24936649483.563244	2.4090619207436744e-05
591113647.3719311	59987008636.35242	189432426942.307	24641799632.70341	3.729743464325107e-05
591519803.0941733	64200709771.75225	190813131979.99316	24368242994.850567	5.527507077762432e-05
592138468.0638765	70977468692.0143	192917613624.95108	23977119058.998432	8.387130942602964e-05
592957564.761276	80601951645.62267	195698822504.93243	23432151973.366817	0.00012050209179677582
594148023.3034562	95815179274.60362	199709397790.585	22436892252.64187	0.0001685914194902804
595887325.9693794	120453691753.8546	205441460409.40863	20332990284.74972	0.00022521258672694003
598457560.5997893	160878235192.2463	213470215170.79666	15806579228.897104	0.0002793468626891028
601436611.6066706	210722912771.4627	221889852447.13535	9392069666.811275	0.00031981605949122125
604141230.4939308	255241249518.00302	228626313301.47107	4058207017.0791187	0.0003865230470297292
606433818.7770298	290137143396.6145	233740213794.96957	1427191046.172321	0.0005048527464746285
