573319221.2273525	585162266.5067282	148771950837.92905	207055437776.9959	0.0002449500569230677
573333621.2273525	583076751.0692546	148780128784.92102	206808759950.92383	0.00024538856480336096
573348021.2273525	581070140.2680914	148788348347.13602	206562068423.31317	0.00024582838783587834
573362421.2273525	579145020.8918726	148796609556.55673	206315363690.2116	0.0002462695090619269
573376821.2273525	577303978.248995	148804912445.04712	206068646248.37204	0.00024671191156401496
573391221.2273525	575549592.2448225	148813257044.3522	205821916594.0284	0.00024715557846660116
573405621.2273525	573884433.315087	148821643386.09763	205575175224.76483	0.00024760049293679593
573420021.2273525	572311058.2266046	148830071501.7908	205328422637.00943	0.00024804663818506776
573434421.2273525	570832005.7513946	148838541422.81888	205081659329.04468	0.00024849399746592287
573448821.2273525	569449792.235796	148847053180.45117	204834885797.52896	0.0002489425540785477
573463221.2273525	568166907.069494	148855606805.83707	204588102541.45224	0.00024939229136745737
573477621.2273525	566985808.0786111	148864202330.0066	204341310057.84613	0.0002498431927231104
573492021.2273525	565908916.8577281	148872839783.8711	204094508846.35065	0.00025029524158250106
573506421.2273525	564938614.0594293	148881519198.22202	203847699404.33493	0.00025074842142974003
573520821.2273525	564077234.6663531	148890240603.73187	203600882231.98376	0.00025120271579662197
573535221.2273525	563327063.2641248	148899004030.95355	203354057827.18506	0.0002516581082631563
573549621.2273525	562690329.3436046	148907809510.32062	203107226690.32373	0.00025211458245809625
573564021.2273525	562169202.6532162	148916657072.1468	202860389319.90472	0.00025257212205944974
573578421.2273525	561765788.632575	148925546746.62674	202613546216.68863	0.000253030710794958
573592821.2273525	561482123.9478242	148934478563.83508	202366697879.84784	0.00025349033244257313
573607221.2273525	561320172.1626221	148943452553.72705	202119844810.34125	0.00025395097083091606
573621621.2273525	561281819.5667883	148952468746.13837	201872987508.03918	0.0002544126098397031
573636021.2273525	561368871.1909441	148961527170.7845	201626126474.11584	0.0002548752334001806
573650421.2273525	561583047.0363958	148970627857.26123	201379262208.9897	0.0002553388254955143
573664821.2273525	561925978.542367	148979770835.045	201132395213.99002	0.0002558033701611998
573679221.2273525	562399205.3162404	148988956133.49222	200885525990.37704	0.0002562688514854237
573693621.2273525	563004172.1494617	148998183781.83908	200638655039.42572	0.000256735253609415
573708021.2273525	563742226.3416781	149007453809.20197	200391782863.27136	0.00025720256072781156
573722421.2273525	564614615.3499887	149016766244.57748	200144909963.28058	0.00025767075708896795
573736821.2273525	565622484.7804159	149026121116.8419	199898036842.31683	0.0002581398269952824
573751221.2273525	566766876.7360069	149035518454.7514	199651164001.76233	0.00025860975480349133
573765621.2273525	568048728.5325238	149044958286.94254	199404291945.04556	0.00025908052492495704
573780021.2273525	569468871.7877432	149054440641.931	199157421173.88586	0.0002595521218259519
573794421.2273525	571028031.8935245	149063965548.1129	198910552192.11383	0.0002600245300278969
573808821.2273525	572726827.8666474	149073533033.76364	198663685501.7732	0.00026049773410762907
573823221.2273525	574565772.5825565	149083143127.0386	198416821607.29996	0.00026097171869762385
573837621.2273525	576545273.3826038	149092795855.97256	198169961010.9021	0.0002614464684862143
573852021.2273525	578665633.0510595	149102491248.48053	197923104217.42032	0.0002619219682178122
573866421.2273525	580927051.1466429	149112229332.3563	197676251729.46713	0.0002623982026930987
573880821.2273525	583329625.680595	149122010135.27386	197429404052.1343	0.0002628751567691959
573895221.2273525	585873355.1197122	149131833684.7864	197182561688.44843	0.0002633528153598674
573909621.2273525	588558140.6997895	149141700008.3267	196935725143.64554	0.0002638311634356592
573924021.2273525	591383789.0273876	149151609133.20703	196688894921.52698	0.00026431018602406065
573938421.2273525	594350014.9469327	149161561086.61877	196442071527.30408	0.0002647898682096353
573952821.2273525	597456444.6520983	149171555895.63297	196195255465.38144	0.0002652701951341639
573967221.2273525	600702619.013036	149181593587.19986	195948447241.0549	0.00026575115199674944
573981621.2273525	604087997.096504	149191674188.1489	195701647359.2304	0.0002662327240539419
573996021.2273525	607611959.8517447	149201797725.18915	195454856325.21	0.00026671489661981874
574010421.2273525	611273813.9346746	149211964224.90848	195208074644.59433	0.00026719765506608785
574024821.2273525	615072795.6459001	149222173713.77414	194961302822.64905	0.000267680984822168
574039221.2273525	619008074.9549077	149232426218.13214	194714541365.63214	0.00026816487137524967
574053621.2273525	623078759.58648	149242721764.20825	194467790778.82007	0.00026864930027036145
574068021.2273525	627283899.1427765	149253060378.10693	194221051569.09485	0.0002691342571104256
574082421.2273525	631622489.239633	149263442085.8116	193974324241.6593	0.00026961972755630163
574096821.2273525	636093475.6335216	149273866913.18466	193727609303.85873	0.0002701056973268133
574111221.2273525	640695758.3191625	149284334885.96783	193480907261.0119	0.00027059215219879247
574125621.2273525	645428195.5759313	149294846029.78125	193234218620.93552	0.00027107907800708085
574140021.2273525	650289607.9491886	149305400370.1245	192987543889.1211	0.00027156646064454925
574154421.2273525	655278782.1456217	149315997932.37567	192740883573.6887	0.00027205428606210953
574168821.2273525	660394474.831212	149326638741.79144	192494238180.46866	0.0002725425402686934
574183221.2273525	665635416.3178552	149337322823.50797	192247608217.74377	0.000273031209331262
574197621.2273525	671000314.125885	149348050202.53955	192000994191.60275	0.0002735202793747683
574212021.2273525	676487856.4151253	149358820903.77963	191754396610.4539	0.0002740097365821531
574226421.2273525	682096715.2734648	149369634951.9999	191507815980.80762	0.00027449956719429033
574240821.2273525	687825549.8596456	149380492371.85117	191261252811.13754	0.0002749897575099688
574255221.2273525	693673009.390945	149391393187.8625	191014707608.4021	0.000275480293885845
574269621.2273525	699637735.9758556	149402337424.44186	190768180881.155	0.00027597116273637864
574284021.2273525	705718367.2853627	149413325105.87558	190521673136.8146	0.0002764623505337937
574298421.2273525	711913539.0651333	149424356256.3288	190275184883.7131	0.0002769538438080034
574312821.2273525	718221887.4836742	149435430899.84454	190028716629.91107	0.000277445629146559
574327221.2273525	724642051.3230091	149446549060.34503	189782268883.53796	0.00027793769319455077
574341621.2273525	731172674.0063677	149457710761.6307	189535842153.2274	0.00027843002265455713
574356021.2273525	737812405.4710478	149468916027.37988	189289436946.97836	0.00027892260428653625
574370421.2273525	744559903.8869922	149480164881.15027	189043053774.00238	0.0002794154249077634
574384821.2273525	751413837.2230059	149491457346.377	188796693142.259	0.0002799084713927075
574399221.2273525	758372884.6686611	149502793446.37402	188550355561.23132	0.0002804017306729624
574413621.2273525	765435737.9127566	149514173204.3333	188304041538.92508	0.00028089518973711927
574428021.2273525	772601102.2861918	149525596643.32562	188057751585.14963	0.00028138883563067233
574442421.2273525	779867697.7713771	149537063786.29944	187811486207.7817	0.0002818826554559086
574456821.2273525	787234259.8869755	149548574656.08157	187565245917.1477	0.00028237663637177855
574471221.2273525	794699540.4516368	149560129275.37704	187319031221.18567	0.0002828707655937974
574485621.2273525	802262308.2330995	149571727666.769	187072842630.35794	0.0002833650303938967
574500021.2273525	809921349.4889094	149583369852.71912	186826680652.76114	0.00028385941810031904
574514421.2273525	817675468.4036549	149595055855.56644	186580545798.98758	0.00028435391609747375
574528821.2273525	825523487.4305673	149606785697.52872	186334438577.40036	0.00028484851182580443
574543221.2273525	833464247.5421722	149618559400.70172	186088359498.36334	0.00028534319278165123
574557621.2273525	841496608.3947302	149630376987.05853	185842309070.72458	0.00028583794651711576
574572021.2273525	849619448.416915	149642238478.4512	185596287804.80304	0.00028633276063990445
574586421.2273525	857831664.8219447	149654143896.60916	185350296209.72717	0.00028682762281318766
574600821.2273525	866132173.5545354	149666093263.14008	185104334795.79828	0.0002873225207554564
574615221.2273525	874519909.1747098	149678086599.52914	184858404072.49835	0.00028781744224035523
574629621.2273525	882993824.6858099	149690123927.14008	184612504549.8454	0.00028831237509653227
