573319221.2273525	585162266.5060655	148771950837.92905	207055437776.99603	0.0002449500569230677
573348021.2273525	581070140.2672453	148788348347.13583	206562068423.31323	0.00024582838783587834
573376821.2273525	577303978.2480427	148804912445.0468	206068646248.37207	0.00024671191156401496
573405621.2273525	573884433.3140397	148821643386.0972	205575175224.7649	0.00024760049293679593
573434421.2273525	570832005.7501665	148838541422.81824	205081659329.04474	0.00024849399746592287
573463221.2273525	568166907.0679262	148855606805.83606	204588102541.45224	0.00024939229136745737
573492021.2273525	565908916.8559715	148872839783.8699	204094508846.35065	0.00025029524158250106
573520821.2273525	564077234.6644157	148890240603.73056	203600882231.98367	0.00025120271579662197
573549621.2273525	562690329.341326	148907809510.319	203107226690.32346	0.00025211458245809625
573578421.2273525	561765788.6301535	148925546746.625	202613546216.68835	0.000253030710794958
573607221.2273525	561320172.160143	148943452553.72522	202119844810.341	0.00025395097083091606
573636021.2273525	561368871.1879802	148961527170.7822	201626126474.11548	0.0002548752334001806
573664821.2273525	561925978.5395252	148979770835.04285	201132395213.98972	0.0002558033701611998
573693621.2273525	563004172.1462531	148998183781.83658	200638655039.42532	0.000256735253609415
573722421.2273525	564614615.3465635	149016766244.57477	200144909963.2801	0.00025767075708896795
573751221.2273525	566766876.7324957	149035518454.74863	199651164001.76184	0.00025860975480349133
573780021.2273525	569468871.783951	149054440641.92798	199157421173.88525	0.0002595521218259519
573808821.2273525	572726827.8625549	149073533033.7603	198663685501.77252	0.00026049773410762907
573837621.2273525	576545273.3784281	149092795855.96918	198169961010.9014	0.0002614464684862143
573866421.2273525	580927051.1422558	149112229332.35266	197676251729.46646	0.0002623982026930987
573895221.2273525	585873355.1151149	149131833684.78256	197182561688.44775	0.0002633528153598674
573924021.2273525	591383789.0225173	149151609133.2029	196688894921.52618	0.00026431018602406065
573952821.2273525	597456444.6470016	149171555895.6286	196195255465.38065	0.0002652701951341639
573981621.2273525	604087997.0913882	149191674188.1445	195701647359.22958	0.0002662327240539419
574010421.2273525	611273813.9293061	149211964224.9038	195208074644.59354	0.00026719765506608785
574039221.2273525	619008074.9493774	149232426218.12726	194714541365.6312	0.00026816487137524967
574068021.2273525	627283899.1370002	149253060378.1018	194221051569.09384	0.0002691342571104256
574096821.2273525	636093475.6275673	149273866913.1793	193727609303.85767	0.0002701056973268133
574125621.2273525	645428195.5699323	149294846029.77582	193234218620.93448	0.00027107907800708085
574154421.2273525	655278782.1392787	149315997932.3698	192740883573.68747	0.00027205428606210953
574183221.2273525	665635416.3115343	149337322823.5021	192247608217.74268	0.000273031209331262
574212021.2273525	676487856.4085661	149358820903.77347	191754396610.4527	0.0002740097365821531
574240821.2273525	687825549.8530033	149380492371.84485	191261252811.1363	0.0002749897575099688
574269621.2273525	699637735.9691375	149402337424.43536	190768180881.1537	0.00027597116273637864
574298421.2273525	711913539.058205	149424356256.322	190275184883.71164	0.0002769538438080034
574327221.2273525	724642051.3160349	149446549060.33813	189782268883.53656	0.00027793769319455077
574356021.2273525	737812405.463943	149468916027.37277	189289436946.97696	0.00027892260428653625
574384821.2273525	751413837.2156806	149491457346.36957	188796693142.25745	0.00027990847139270763
574413621.2273525	765435737.9054568	149514173204.32584	188304041538.92355	0.00028089518973711927
574442421.2273525	779867697.7639222	149537063786.29166	187811486207.7801	0.0002818826554559086
574471221.2273525	794699540.4441196	149560129275.36908	187319031221.18396	0.0002828707655937974
574500021.2273525	809921349.4812768	149583369852.7109	186826680652.75934	0.00028385941810031904
574528821.2273525	825523487.4229668	149606785697.52048	186334438577.3986	0.00028484851182580443
574557621.2273525	841496608.3869604	149630376987.04996	185842309070.7227	0.00028583794651711576
574586421.2273525	857831664.8141049	149654143896.60043	185350296209.72525	0.00028682762281318766
574615221.2273525	874519909.1668309	149678086599.52026	184858404072.4964	0.00028781744224035523
574644021.2273525	891552891.3020228	149702205267.20486	184366636737.76007	0.0002888073072074827
574672821.2273525	908922452.2116163	149726500069.0959	183874998285.0213	0.0002897971210009467
574701621.2273525	926620714.7817782	149750971172.68005	183383492794.60898	0.00029078678777943675
574730421.2273525	944640072.1775392	149775618743.48907	182892124347.756	0.00029177621256860816
574759221.2273525	962973174.4047456	149800442945.09836	182400897025.9641	0.0002927653012556175
574788021.2273525	981612913.5527836	149825443939.12662	181909814911.23593	0.00029375396058352587
574816821.2273525	1000552408.1653624	149850621885.2351	181418882086.2662	0.0002947420981455847
574845621.2273525	1019784987.1347744	149875976941.1272	180928102634.05463	0.0002957296223794274
574874421.2273525	1039304173.4628952	149901509262.54733	180437480637.7266	0.00029671644256117286
574903221.2273525	1059103668.1834644	149927219003.28076	179947020180.56195	0.0002977024687994332
574932021.2273525	1079177334.695047	149953106315.1529	179456725346.34995	0.00029868761202927606
574960821.2273525	1099519183.7117116	149979171348.0286	178966600218.72836	0.0002996717840060997
574989621.2273525	1120123359.0036643	150005414249.81158	178476648881.18118	0.00030065489729946636
575018421.2273525	1140984124.068077	150031835166.4443	177986875417.1725	0.0003016368652868836
575047221.2273525	1162095849.845545	150058434241.90686	177497283910.16037	0.00030261760214756107
575076021.2273525	1183453003.5758824	150085211618.21698	177007878443.36816	0.00030359702285610965
575104821.2273525	1205050138.873972	150112167435.42923	176518663099.31778	0.0003045750431762427
575133621.2273525	1226881887.0895824	150139301831.6348	176029641960.52277	0.00030555157965444715
575162421.2273525	1248942950.012481	150166614942.96082	175540819108.97418	0.0003065265496136478
575191221.2273525	1271228093.9701314	150194106903.57016	175052198626.0056	0.00030749987114685965
575220021.2273525	1293732145.3632302	150221777845.66098	174563784592.29514	0.0003084714631108458
575248821.2273525	1316449987.671602	150249627899.46622	174075581087.90692	0.00030944124511977136
575277621.2273525	1339376559.9559562	150277657193.2533	173587592192.32532	0.0003104091375388943
